micro_code,micro_name,micro_name_ibge,region_code,region_name,month,year,dengue_cases,population,tmax,pdsi,ID_time,ID_space
23021,Senador Pompeu,SERTÃO DE SENADOR POMPEU,2,Northeast,1,2016,4,223688,33.75186157,-1.40085125,13,121
23022,Litoral Aracati,LITORAL DE ARACATI,2,Northeast,1,2016,8,116555,33.5695343,-1.053523421,13,122
23023,Baixo Jaguaribe,BAIXO JAGUARIBE,2,Northeast,1,2016,51,327836,33.82731247,-1.189336181,13,123
23024,M<e9>dio Jaguaribe,MÉDIO JAGUARIBE,2,Northeast,1,2016,6,63680,34.28125763,-1.029541969,13,124
23025,Serra Pereiro,SERRA DO PEREIRO,2,Northeast,1,2016,0,43708,33.99485779,-0.980739832,13,125
23026,Iguatu,IGUATU,2,Northeast,1,2016,89,230641,33.80472565,-1.168183684,13,126
23027,V<e1>rzea Alegre,VÁRZEA ALEGRE,2,Northeast,1,2016,1,99730,33.39295197,-1.698448539,13,127
23028,Lavr.Mangabeira,LAVRAS DA MANGABEIRA,2,Northeast,1,2016,21,57568,33.7160759,-1.13392365,13,128
23029,Chap.Araripe,CHAPADA DO ARARIPE,2,Northeast,1,2016,1,98807,32.13768768,-2.359624386,13,129
23030,Cariria<e7>u,CARIRIAÇU,2,Northeast,1,2016,1,57537,33.07782745,-1.947491527,13,130
23031,Barro,BARRO,2,Northeast,1,2016,10,93244,32.9668808,-2.009019852,13,131
23032,Cariri,CARIRI,2,Northeast,1,2016,160,567407,32.20838165,-2.54466033,13,132
23033,Brejo Santo,BREJO SANTO,2,Northeast,1,2016,5,104941,32.69746017,-2.078279972,13,133
24001,Mossor<f3>,MOSSORÓ,2,Northeast,1,2016,145,372808,33.73868561,-0.977259099,13,134
24002,Chap.Apodi,CHAPADA DO APODI,2,Northeast,1,2016,6,76029,34.35421753,-0.971514583,13,135
24003,M<e9>dio Oeste,MÉDIO OESTE,2,Northeast,1,2016,3,41382,34.14338684,-0.916490793,13,136
24004,Vale do A<e7>u,VALE DO AÇU,2,Northeast,1,2016,126,153746,33.50634766,-1.268372059,13,137
24005,Serra S.Miguel,SERRA DE SÃO MIGUEL,2,Northeast,1,2016,9,67026,33.5227356,-1.120905399,13,138
24006,Pau dos Ferros,PAU DOS FERROS,2,Northeast,1,2016,36,119170,33.79359818,-1.121780038,13,139
24007,Umarizal,UMARIZAL,2,Northeast,1,2016,209,67698,33.98973846,-1.331724167,13,140
24008,Macau,MACAU,2,Northeast,1,2016,303,58698,32.41520309,-1.215743184,13,141
24009,Angicos,ANGICOS,2,Northeast,1,2016,673,53263,32.66407013,-1.38367331,13,142
24010,Serra Santana,SERRA DE SANTANA,2,Northeast,1,2016,234,64070,33.12416077,-1.379444122,13,143
24011,Serid<f3> Ocid.,SERIDÓ OCIDENTAL,2,Northeast,1,2016,208,105140,34.24829483,-1.129989982,13,144
24012,Serid<f3> Oriental,SERIDÓ ORIENTAL,2,Northeast,1,2016,787,125086,33.19002151,-1.379855037,13,145
24013,Baixa Verde,BAIXA VERDE,2,Northeast,1,2016,328,67747,32.08401489,-1.222490907,13,146
24014,Borborema RN,BORBOREMA POTIGUAR,2,Northeast,1,2016,33,143433,32.1439743,-1.681387782,13,147
24015,Agreste RN,AGRESTE POTIGUAR,2,Northeast,1,2016,23,249855,32.09644699,-1.644396067,13,148
24016,Litoral NE,LITORAL NORDESTE,2,Northeast,1,2016,37,91397,32.00898743,-0.81273663,13,149
24017,Maca<ed>ba,MACAÍBA,2,Northeast,1,2016,126,322897,31.9744339,-1.034908175,13,150
24018,Natal,NATAL,2,Northeast,1,2016,930,1154218,31.90000153,-0.829999983,13,151
24019,Litoral Sul RN,LITORAL SUL,2,Northeast,1,2016,8,141335,32.1000061,-1.611335158,13,152
25001,Catol<e9> do Rocha,CATOLÉ DO ROCHA,2,Northeast,1,2016,176,122649,34.12623215,-1.253233075,13,153
25002,Cajazeiras,CAJAZEIRAS,2,Northeast,1,2016,53,176608,33.51386261,-1.426540136,13,154
25003,Sousa,SOUSA,2,Northeast,1,2016,406,189080,33.90541077,-1.313486218,13,155
25004,Patos,PATOS,2,Northeast,1,2016,92,134060,33.63392258,-0.990068555,13,156
25005,Pianc<f3>,PIANCÓ,2,Northeast,1,2016,18,71256,33.61413193,-1.223844886,13,157
25006,Itaporanga,ITAPORANGA,2,Northeast,1,2016,488,85957,32.91986465,-1.406949162,13,158
25007,Serra Teixeira,SERRA DO TEIXEIRA,2,Northeast,1,2016,572,121726,33.00409317,-1.250018358,13,159
25008,Serid<f3> Ocid.PB,SERIDÓ OCIDENTAL PARAIBANO,2,Northeast,1,2016,108,41036,33.56774139,-1.303057313,13,160
25009,Serid<f3> Or.PB,SERIDÓ ORIENTAL PARAIBANO,2,Northeast,1,2016,39,78765,32.14020157,-1.277725101,13,161
25010,Cariri Ocid.,CARIRI OCIDENTAL,2,Northeast,1,2016,1617,127710,32.41952133,-1.644063354,13,162
25011,Cariri Oriental,CARIRI ORIENTAL,2,Northeast,1,2016,141,66666,32.09011459,-1.58434701,13,163
25012,Curimata<fa> Ocid.,CURIMATAÚ OCIDENTAL,2,Northeast,1,2016,87,127609,31.74080276,-1.291655302,13,164
25013,Curimata<fa> Or.,CURIMATAÚ ORIENTAL,2,Northeast,1,2016,10,96262,31.42690277,-1.566194892,13,165
25014,Esperan<e7>a,ESPERANÇA,2,Northeast,1,2016,11,57342,31.71417046,-1.648765087,13,166
25015,Brejo PB,BREJO PARAIBANO,2,Northeast,1,2016,52,116041,31.54985237,-1.584487319,13,167
25016,Guarabira,GUARABIRA,2,Northeast,1,2016,11,170916,31.94065857,-1.936574459,13,168
25017,Campina Grande,CAMPINA GRANDE,2,Northeast,1,2016,15,531857,31.97342873,-1.57941401,13,169
25018,Itabaiana,ITABAIANA,2,Northeast,1,2016,35,111394,32.00076294,-1.538635015,13,170
25019,Umbuzeiro,UMBUZEIRO,2,Northeast,1,2016,341,54547,31.90010643,-1.538386583,13,171
25020,Litoral Norte,LITORAL NORTE,2,Northeast,1,2016,5,151525,32.10000229,-2.119845629,13,172
25021,Sap<e9>,SAPÉ,2,Northeast,1,2016,179,139528,32.10000229,-1.431550026,13,173
25022,Jo<e3>o Pessoa,JOÃO PESSOA,2,Northeast,1,2016,248,1138419,31.90290451,-1.862133026,13,174
25023,Litoral Sul PB,LITORAL SUL,2,Northeast,1,2016,45,88462,31.85256004,-1.738715053,13,175
26001,Araripina,ARARIPINA,2,Northeast,1,2016,68,328785,31.92621231,-2.524649143,13,176
26002,Salgueiro,SALGUEIRO,2,Northeast,1,2016,86,170461,32.74330139,-2.129252911,13,177
26003,Paje<fa>,PAJEÚ,2,Northeast,1,2016,579,329371,32.84540176,-1.373022079,13,178
26004,Sert<e3>o Moxot<f3>,SERTÃO DO MOXOTÓ,2,Northeast,1,2016,384,229591,32.94025421,-0.989279091,13,179
26005,Petrolina,PETROLINA,2,Northeast,1,2016,39,500416,32.07069016,-2.783486843,13,180
26006,Itaparica,ITAPARICA,2,Northeast,1,2016,51,145717,33.78135681,-1.671611667,13,181
26007,Vale do Ipanema,VALE DO IPANEMA,2,Northeast,1,2016,392,193562,31.95897865,-1.56415832,13,182
26008,Vale do Ipojuca,VALE DO IPOJUCA,2,Northeast,1,2016,3304,923152,30.98751259,-1.70450139,13,183
26009,Alto Capibaribe,ALTO CAPIBARIBE,2,Northeast,1,2016,262,309912,31.89249992,-1.635202765,13,184
26010,M.Capibaribe,MÉDIO CAPIBARIBE,2,Northeast,1,2016,553,259209,31.56707382,-1.750172257,13,185
26011,Garanhuns,GARANHUNS,2,Northeast,1,2016,1378,465328,31.03583336,-1.88851881,13,186
26012,Brejo PE,BREJO PERNAMBUCANO,2,Northeast,1,2016,108,223671,30.60448456,-1.701976895,13,187
26013,Mata Set.PE,MATA SETENTRIONAL PERNAMBUCANA,2,Northeast,1,2016,4081,562738,31.68045044,-1.986427069,13,188
26014,Vit<f3>ria S.Ant<e3>o,VITÓRIA DE SANTO ANTÃO,2,Northeast,1,2016,725,228636,31.16144371,-2.063521862,13,189
26015,Mata Merid.PE,MATA MERIDIONAL PERNAMBUCANA,2,Northeast,1,2016,364,596357,31.01926804,-1.965132952,13,190
26016,Itamarac<e1>,ITAMARACÁ,2,Northeast,1,2016,121,185421,31.22069168,-2.047832489,13,191
26017,Recife,RECIFE,2,Northeast,1,2016,5490,3459434,31.11836815,-2.117944002,13,192
26018,Suape,SUAPE,2,Northeast,1,2016,294,295601,31.08149719,-2.093935251,13,193
27001,Serr.Sert<e3>o AL,SERRANA DO SERTÃO ALAGOANO,2,Northeast,1,2016,459,93302,33.66717148,-1.603140473,13,194
27002,Sert.S.Franc.AL,ALAGOANA DO SERTÃO DO SÃO FRANCISCO,2,Northeast,1,2016,28,86817,33.87400055,-1.942349315,13,195
27003,Santana Ipanema,SANTANA DO IPANEMA,2,Northeast,1,2016,419,180328,33.47401047,-2.272414207,13,196
27004,Batalha,BATALHA,2,Northeast,1,2016,102,97307,33.37944412,-2.527196646,13,197
27005,Palmeira <cd>ndios,PALMEIRA DOS ÍNDIOS,2,Northeast,1,2016,251,181950,32.052845,-2.174085617,13,198
27006,Arapiraca,ARAPIRACA,2,Northeast,1,2016,946,442594,32.63705063,-2.027082205,13,199
27007,Traipu,TRAIPU,2,Northeast,1,2016,12,40171,32.71480179,-2.341118813,13,200
27008,Serr.Quilombos,SERRANA DOS QUILOMBOS,2,Northeast,1,2016,19,153723,31.0812912,-2.062444687,13,201
27009,Mata AL,MATA ALAGOANA,2,Northeast,1,2016,23,320602,31.12809944,-2.02496314,13,202
27010,Litoral N AL,LITORAL NORTE ALAGOANO,2,Northeast,1,2016,3,72418,30.94356918,-2.028279543,13,203
27011,Macei<f3>,MACEIÓ,2,Northeast,1,2016,311,1248937,31.03338814,-2.053471565,13,204
27012,S.Miguel Campos,SÃO MIGUEL DOS CAMPOS,2,Northeast,1,2016,50,308747,31.74485588,-2.812280655,13,205
27013,Penedo,PENEDO,2,Northeast,1,2016,84,132067,31.92643166,-2.861548185,13,206
28001,Sert.S.Franc.SE,SERGIPANA DO SERTÃO DO SÃO FRANCISCO,2,Northeast,1,2016,2,170971,33.20092392,-2.684876204,13,207
28002,Carira,CARIRA,2,Northeast,1,2016,4,73944,32.40303421,-2.395038605,13,208
28003,NS das Dores,NOSSA SENHORA DAS DORES,2,Northeast,1,2016,1,67143,32.18947601,-2.837754488,13,209
28004,Agr.Itabaiana,AGRESTE DE ITABAIANA,2,Northeast,1,2016,39,172695,31.8250103,-2.708729506,13,210
28005,Tobias Barreto,TOBIAS BARRETO,2,Northeast,1,2016,110,116034,32.41779709,-2.437853336,13,211
28006,Agr.Lagarto,AGRESTE DE LAGARTO,2,Northeast,1,2016,6,123183,32.0572052,-2.246660948,13,212
28007,Propri<e1>,PROPRIÁ,2,Northeast,1,2016,4,95315,32.08391953,-2.705067635,13,213
28008,Cotinguiba,COTINGUIBA,2,Northeast,1,2016,2,51381,31.88311386,-2.917624712,13,214
28009,Japaratuba,JAPARATUBA,2,Northeast,1,2016,9,59078,31.40929413,-2.843290806,13,215
28010,B.Cotinguiba,BAIXO COTINGUIBA,2,Northeast,1,2016,11,98604,31.47428131,-2.992821693,13,216
28011,Aracaju,ARACAJU,2,Northeast,1,2016,163,938550,31.6030426,-3.134313822,13,217
28012,Boquim,BOQUIM,2,Northeast,1,2016,61,164786,31.96328545,-2.591806412,13,218
28013,Est<e2>ncia,ESTÂNCIA,2,Northeast,1,2016,12,134095,31.63558197,-3.298746109,13,219
29001,Barreiras,BARREIRAS,2,Northeast,1,2016,16,337316,30.53427315,-0.910438418,13,220
29002,Cotegipe,COTEGIPE,2,Northeast,1,2016,13,123104,31.98386574,-1.442503929,13,221
29003,S Maria Vit<f3>ria,SANTA MARIA DA VITÓRIA,2,Northeast,1,2016,30,190215,29.9661293,-1.78375268,13,222
29004,Juazeiro,JUAZEIRO,2,Northeast,1,2016,62,501662,32.01639938,-2.744568586,13,223
29005,Paulo Afonso,PAULO AFONSO,2,Northeast,1,2016,19,184822,33.52758026,-2.238805056,13,224
29006,Barra,BARRA,2,Northeast,1,2016,10,187403,32.61346054,-2.417044401,13,225
29007,B Jesus da Lapa,BOM JESUS DA LAPA,2,Northeast,1,2016,26,185237,31.3919239,-2.375481129,13,226
29008,Senhor Bonfim,SENHOR DO BONFIM,2,Northeast,1,2016,326,310949,31.1436615,-2.81834054,13,227
29009,Irec<ea>,IRECÊ,2,Northeast,1,2016,55,406243,30.67987633,-2.67947793,13,228
29010,Jacobina,JACOBINA,2,Northeast,1,2016,234,350433,30.73503494,-2.675699949,13,229
29011,Itaberaba,ITABERABA,2,Northeast,1,2016,296,264951,31.35785484,-2.91420722,13,230
29012,F Santana,FEIRA DE SANTANA,2,Northeast,1,2016,18,1091035,32.16411209,-2.731327534,13,231
29013,Jeremoabo,JEREMOABO,2,Northeast,1,2016,487,103119,33.279953,-2.437147856,13,232
29014,Euclides Cunha,EUCLIDES DA CUNHA,2,Northeast,1,2016,152,313827,32.79592133,-2.749275208,13,233
29015,Ribeira Pombal,RIBEIRA DO POMBAL,2,Northeast,1,2016,142,340063,32.92354584,-2.796844721,13,234
29016,Serrinha,SERRINHA,2,Northeast,1,2016,302,451299,32.59968567,-2.746267557,13,235
29017,Alagoinhas,ALAGOINHAS,2,Northeast,1,2016,4,338298,32.42360306,-2.879917145,13,236
29018,Entre Rios,ENTRE RIOS,2,Northeast,1,2016,8,127570,32.08096695,-2.681108952,13,237
29019,Catu,CATU,2,Northeast,1,2016,2,234071,32.02548218,-3.06553483,13,238
29020,S Ant<f4>nio Jesus,SANTO ANTÔNIO DE JESUS,2,Northeast,1,2016,17,588529,31.54609108,-1.956313372,13,239
29021,Salvador,SALVADOR,2,Northeast,1,2016,260,3854538,31.66627502,-2.809902906,13,240
29022,Boquira,BOQUIRA,2,Northeast,1,2016,39,200064,30.59204102,-2.714020491,13,241
29023,Seabra,SEABRA,2,Northeast,1,2016,32,271594,29.54585266,-3.072276831,13,242
29024,Jequi<e9>,JEQUIÉ,2,Northeast,1,2016,81,537482,30.08157921,-3.024014235,13,243
29025,Livr.Brumado,LIVRAMENTO DO BRUMADO,2,Northeast,1,2016,25,104650,30.01323318,-2.901469469,13,244
29026,Guanambi,GUANAMBI,2,Northeast,1,2016,117,406639,30.29712486,-2.823128939,13,245
29027,Brumado,BRUMADO,2,Northeast,1,2016,16,242336,29.913414,-2.976755857,13,246
29028,Vit.Conquista,VITÓRIA DA CONQUISTA,2,Northeast,1,2016,720,669534,29.28352356,-2.747438431,13,247
29029,Itapetinga,ITAPETINGA,2,Northeast,1,2016,32,206947,29.70864296,-2.157283306,13,248
29030,Valen<e7>a,VALENÇA,2,Northeast,1,2016,85,291138,30.60077667,-1.124143243,13,249
29031,Ilh<e9>us-Itabuna,ILHÉUS-ITABUNA,2,Northeast,1,2016,4032,1049348,30.13627815,-1.815343142,13,250
29032,Porto Seguro,PORTO SEGURO,2,Northeast,1,2016,296,812150,31.06030846,-3.364845276,13,251
31001,Una<ed>,UNAÍ,3,Southeast,1,2016,72,158634,29.70742416,-1.145968437,13,252
31002,Paracatu,PARACATU,3,Southeast,1,2016,294,233973,30.21423721,-1.333268523,13,253
31003,Janu<e1>ria,JANUÁRIA,3,Southeast,1,2016,85,290597,30.44828033,-2.522897959,13,254
31004,Jana<fa>ba,JANAÚBA,3,Southeast,1,2016,216,259705,30.50273132,-3.370658636,13,255
31005,Salinas,SALINAS,3,Southeast,1,2016,109,222526,29.9432106,-3.314033031,13,256
31006,Pirapora,PIRAPORA,3,Southeast,1,2016,86,174782,30.50068092,-1.585078001,13,257
31007,Montes Claros,MONTES CLAROS,3,Southeast,1,2016,1238,649544,30.36497498,-3.103347301,13,258
31008,Gr<e3>o Mogol,GRÃO MOGOL,3,Southeast,1,2016,77,44945,29.90136719,-3.463984489,13,259
31009,Bocai<fa>va,BOCAIÚVA,3,Southeast,1,2016,124,73308,29.73835945,-2.583990335,13,260
31010,Diamantina,DIAMANTINA,3,Southeast,1,2016,38,85784,28.74044037,-2.29376626,13,261
31011,Capelinha,CAPELINHA,3,Southeast,1,2016,125,208481,30.34101677,-3.325556755,13,262
31012,Ara<e7>ua<ed>,ARAÇUAÍ,3,Southeast,1,2016,37,163540,30.91549683,-3.679929733,13,263
31013,Pedra Azul,PEDRA AZUL,3,Southeast,1,2016,74,84871,30.05804253,-3.145842314,13,264
31014,Almenara,ALMENARA,3,Southeast,1,2016,11,188638,30.40990067,-3.310877323,13,265
31015,Te<f3>filo Otoni,TEÓFILO OTONI,3,Southeast,1,2016,216,277875,30.94167709,-3.396775246,13,266
31016,Nanuque,NANUQUE,3,Southeast,1,2016,140,122143,31.20693779,-3.986153603,13,267
31017,Ituiutaba,ITUIUTABA,3,Southeast,1,2016,261,152603,31.62334251,0.952324927,13,268
31018,Uberl<e2>ndia,UBERLÂNDIA,3,Southeast,1,2016,958,899809,30.61949158,0.485946536,13,269
31019,Patroc<ed>nio,PATROCÍNIO,3,Southeast,1,2016,270,210378,29.54644966,-0.361850172,13,270
31020,Patos de Minas,PATOS DE MINAS,3,Southeast,1,2016,198,270777,29.24982452,-1.886555791,13,271
31021,Frutal,FRUTAL,3,Southeast,1,2016,222,196674,31.78802299,0.106515661,13,272
31022,Uberaba,UBERABA,3,Southeast,1,2016,371,382056,30.17656326,-0.586820185,13,273
31023,Arax<e1>,ARAXÁ,3,Southeast,1,2016,442,224808,28.65980721,-1.734569192,13,274
31024,Tr<ea>s Marias,TRÊS MARIAS,3,Southeast,1,2016,417,103660,30.57632256,-2.171947956,13,275
31025,Curvelo,CURVELO,3,Southeast,1,2016,808,158727,30.12223816,-1.917808414,13,276
31026,Bom Despacho,BOM DESPACHO,3,Southeast,1,2016,148,177930,30.21319389,-2.717534781,13,277
31027,Sete Lagoas,SETE LAGOAS,3,Southeast,1,2016,2976,427894,29.45935249,-2.2016716,13,278
31028,Conc. M. Dentro,CONCEIÇÃO DO MATO DENTRO,3,Southeast,1,2016,46,85684,29.25284004,-2.374541044,13,279
31029,Par<e1> de Minas,PARÁ DE MINAS,3,Southeast,1,2016,931,134698,29.89469147,-2.737022161,13,280
31030,B Horizonte,BELO HORIZONTE,3,Southeast,1,2016,23126,5157141,28.72277069,-3.272849798,13,281
31031,Itabira,ITABIRA,3,Southeast,1,2016,405,403359,29.62955666,-2.969817877,13,282
31032,Itaguara,ITAGUARA,3,Southeast,1,2016,117,64892,28.71339035,-3.640164614,13,283
31033,Ouro Preto,OURO PRETO,3,Southeast,1,2016,48,187922,28.36096764,-3.189773083,13,284
31034,Cons. Lafaiete,CONSELHEIRO LAFAIETE,3,Southeast,1,2016,91,267370,28.05696487,-2.875147343,13,285
31035,Guanh<e3>es,GUANHÃES,3,Southeast,1,2016,29,136460,30.09185982,-2.666229963,13,286
31036,Pe<e7>anha,PEÇANHA,3,Southeast,1,2016,19,82841,30.93638039,-3.282185793,13,287
31037,Gov. Valadares,GOVERNADOR VALADARES,3,Southeast,1,2016,876,437535,31.70397758,-3.210604668,13,288
31038,Mantena,MANTENA,3,Southeast,1,2016,38,65857,30.98562431,-3.253708124,13,289
31039,Ipatinga,IPATINGA,3,Southeast,1,2016,6206,567541,31.11376762,-2.854611397,13,290
31040,Caratinga,CARATINGA,3,Southeast,1,2016,760,267441,30.89955139,-3.094218731,13,291
31041,Aimor<e9>s,AIMORÉS,3,Southeast,1,2016,620,154773,31.4880619,-3.694227695,13,292
31042,Piu<ed>,PIUÍ,3,Southeast,1,2016,35,86257,28.82615089,-3.387481213,13,293
31043,Divin<f3>polis,DIVINÓPOLIS,3,Southeast,1,2016,2238,540190,29.58264542,-3.642346382,13,294
31044,Formiga,FORMIGA,3,Southeast,1,2016,39,160332,29.10803604,-3.60646987,13,295
31045,Campo Belo,CAMPO BELO,3,Southeast,1,2016,19,118175,28.789505,-2.922535419,13,296
31046,Oliveira,OLIVEIRA,3,Southeast,1,2016,47,132998,28.52965355,-3.112010002,13,297
31047,Passos,PASSOS,3,Southeast,1,2016,97,241004,28.07969666,-1.837347269,13,298
31048,S. Seb. Para<ed>so,SÃO SEBASTIÃO DO PARAÍSO,3,Southeast,1,2016,183,279991,27.80131149,-0.547802269,13,299
31049,Alfenas,ALFENAS,3,Southeast,1,2016,780,240125,28.56157684,-0.967073917,13,300
31050,Varginha,VARGINHA,3,Southeast,1,2016,117,470701,28.89071274,-1.478490472,13,301
31051,P. Caldas,POÇOS DE CALDAS,3,Southeast,1,2016,31,367325,27.54170036,0.217867956,13,302
31052,P. Alegre,POUSO ALEGRE,3,Southeast,1,2016,19,357117,26.31298447,0.293823779,13,303
31053,S Rita Sapuca<ed>,SANTA RITA DO SAPUCAÍ,3,Southeast,1,2016,18,150065,28.0239563,-0.608800113,13,304
31054,S. Louren<e7>o,SÃO LOURENÇO,3,Southeast,1,2016,57,220641,26.94888306,-0.385490686,13,305
31055,Andrel<e2>ndia,ANDRELÂNDIA,3,Southeast,1,2016,6,76401,27.92970276,-0.520787835,13,306
31056,Itajub<e1>,ITAJUBÁ,3,Southeast,1,2016,10,198802,26.85266113,-0.593571365,13,307
31057,Lavras,LAVRAS,3,Southeast,1,2016,26,161245,28.6601963,-1.485936403,13,308
31058,S J del Rei,SÃO JOÃO DEL REI,3,Southeast,1,2016,131,193783,28.22810173,-2.21325922,13,309
31059,Barbacena,BARBACENA,3,Southeast,1,2016,58,236484,27.94213676,-2.308150291,13,310
31060,Ponte Nova,PONTE NOVA,3,Southeast,1,2016,307,191825,29.93623734,-3.626804352,13,311
31061,Manhua<e7>u,MANHUAÇU,3,Southeast,1,2016,214,293200,28.73006058,-3.560173035,13,312
31062,Vi<e7>osa,VIÇOSA,3,Southeast,1,2016,199,231577,29.01187515,-3.095938444,13,313
31063,Muria<e9>,MURIAÉ,3,Southeast,1,2016,1346,291416,29.68380928,-2.513179541,13,314
31064,Ub<e1>,UBÁ,3,Southeast,1,2016,5883,290926,30.1469574,-2.176512003,13,315
31065,Juiz de Fora,JUIZ DE FORA,3,Southeast,1,2016,3333,781064,29.23082924,-1.154444695,13,316
31066,Cataguases,CATAGUASES,3,Southeast,1,2016,1703,227740,31.32608986,-2.027689934,13,317
32001,Barra S.Franc.,BARRA DE SÃO FRANCISCO,3,Southeast,1,2016,284,96419,31.46043968,-3.649300098,13,318
32002,Nova Ven<e9>cia,NOVA VENÉCIA,3,Southeast,1,2016,30,137061,31.67830276,-3.509832859,13,319
32003,Colatina,COLATINA,3,Southeast,1,2016,231,220456,31.53275681,-3.795599461,13,320
32004,Montanha,MONTANHA,3,Southeast,1,2016,15,59871,31.65366745,-3.299268007,13,321
32005,S<e3>o Mateus,SÃO MATEUS,3,Southeast,1,2016,101,213276,31.60153389,-3.207099676,13,322
32006,Linhares,LINHARES,3,Southeast,1,2016,523,361010,31.73550606,-3.183032751,13,323
32007,Afonso Cl<e1>udio,AFONSO CLÁUDIO,3,Southeast,1,2016,79,144600,29.63580322,-3.715744495,13,324
32008,Santa Teresa,SANTA TERESA,3,Southeast,1,2016,39,114729,30.57277107,-3.798701048,13,325
32009,Vit<f3>ria,VITÓRIA,3,Southeast,1,2016,3233,1793601,31.32665634,-3.406618834,13,326
32010,Guarapari,GUARAPARI,3,Southeast,1,2016,788,211630,31.2944355,-3.829673052,13,327
32011,Alegre,ALEGRE,3,Southeast,1,2016,425,171426,29.24232292,-3.733286858,13,328
32012,Cach.Itapemirim,CACHOEIRO DE ITAPEMIRIM,3,Southeast,1,2016,4903,365336,31.47315598,-3.931961775,13,329
32013,Itapemirim,ITAPEMIRIM,3,Southeast,1,2016,134,84282,31.97196007,-4.166335106,13,330
33001,Itaperuna,ITAPERUNA,3,Southeast,1,2016,4068,201081,31.28393936,-3.599990129,13,331
33002,S.Ant<f4>nio P<e1>dua,SANTO ANTÔNIO DE PÁDUA,3,Southeast,1,2016,621,123809,31.69935226,-2.950123072,13,332
33003,Campos Goytac.,CAMPOS DOS GOYTACAZES,3,Southeast,1,2016,991,613544,31.80324745,-3.389544249,13,333
33004,Maca<e9>,MACAÉ,3,Southeast,1,2016,235,300204,30.67241859,-2.184730291,13,334
33005,Tr<ea>s Rios,TRÊS RIOS,3,Southeast,1,2016,385,159884,29.08815765,-0.575845301,13,335
33006,Cantag/Cordeiro,CANTAGALO-CORDEIRO,3,Southeast,1,2016,1862,64624,31.06479263,-1.868244171,13,336
33007,Nova Friburgo,NOVA FRIBURGO,3,Southeast,1,2016,924,237824,28.26034927,-0.624131858,13,337
33008,S.M.Madalena,SANTA MARIA MADALENA,3,Southeast,1,2016,20,29624,30.33078575,-1.97273469,13,338
33009,Bacia de S.Jo<e3>o,BACIA DE SÃO JOÃO,3,Southeast,1,2016,157,199072,29.80761528,-1.474739194,13,339
33010,Lagos,LAGOS,3,Southeast,1,2016,1423,606630,30.31037331,-1.8016119,13,340
33011,Vale Para<ed>ba RJ,VALE DO PARAÍBA FLUMINENSE,3,Southeast,1,2016,738,702576,28.73761559,0.414074868,13,341
33012,Barra do Pira<ed>,BARRA DO PIRAÍ,3,Southeast,1,2016,197,180092,30.04008293,-0.293366432,13,342
33013,Ba<ed>a I.Grande,BAÍA DA ILHA GRANDE,3,Southeast,1,2016,103,232479,28.33382034,0.198102713,13,343
33014,Vassouras,VASSOURAS,3,Southeast,1,2016,82,169119,30.16829491,-0.273644626,13,344
33015,Serrana,SERRANA,3,Southeast,1,2016,78,493762,28.5718174,-0.438725114,13,345
33016,Macacu-Caceribu,MACACU-CACERIBU,3,Southeast,1,2016,114,114566,29.59864044,-0.406242281,13,346
33017,Itagua<ed>,ITAGUAÍ,3,Southeast,1,2016,39,246079,30.50754356,0.452746868,13,347
33018,Rio de Janeiro,RIO DE JANEIRO,3,Southeast,1,2016,5705,11961027,30.81074524,0.109551989,13,348
35001,Jales,JALES,3,Southeast,1,2016,554,155532,32.04553223,0.997520685,13,349
35002,Fernand<f3>polis,FERNANDÓPOLIS,3,Southeast,1,2016,81,110263,31.71679878,0.571054518,13,350
35003,Votuporanga,VOTUPORANGA,3,Southeast,1,2016,222,150770,31.83888435,0.625558436,13,351
35004,S.Jos<e9> R.Preto,SÃO JOSÉ DO RIO PRETO,3,Southeast,1,2016,2208,835254,31.59986496,1.242560148,13,352
35005,Catanduva,CATANDUVA,3,Southeast,1,2016,39,238658,31.09679413,0.792365015,13,353
35006,Auriflama,AURIFLAMA,3,Southeast,1,2016,41,48973,31.85459137,3.443091869,13,354
35007,Nhandeara,NHANDEARA,3,Southeast,1,2016,67,70730,31.65363312,2.47906518,13,355
35008,Novo Horizonte,NOVO HORIZONTE,3,Southeast,1,2016,33,85498,31.45254326,2.383171797,13,356
35009,Barretos,BARRETOS,3,Southeast,1,2016,532,144477,31.19264221,-0.463997662,13,357
